delivery_id,order_id,delivery_status,delivery_time,rider_id
780,224,In Transit,15:39:40,23
781,4540,Cancelled,15:34:34,13
782,4640,Picked Up,10:51:39,15
783,7225,Cancelled,20:54:51,29
784,4665,Delivered,14:11:23,31
785,1813,Returned,19:28:23,42
786,7499,In Transit,17:44:06,22
787,2188,Failed,21:06:12,16
788,6214,Picked Up,13:50:45,22
789,8274,Returned,17:52:17,7
790,457,Returned,21:35:33,41
791,4956,Picked Up,23:09:21,30
792,6066,In Transit,21:32:17,36
793,7308,Cancelled,23:25:47,42
794,6502,Picked Up,19:39:01,1
795,4387,Picked Up,14:11:55,10
796,8266,Cancelled,10:58:58,8
797,4890,Returned,17:37:25,30
798,9923,Delivered,20:43:37,37
799,3773,Cancelled,20:30:02,21
800,9311,Failed,11:28:14,44
801,7403,In Transit,20:05:10,27
802,5598,In Transit,15:49:27,5
803,6827,Cancelled,12:25:00,7
804,6280,Cancelled,14:22:22,15
805,1681,Picked Up,13:43:53,17
806,1751,Returned,13:51:59,42
807,4182,Cancelled,10:57:53,3
808,4306,Failed,11:27:02,33
809,1101,Picked Up,16:57:55,1
810,6432,Picked Up,15:00:06,21
811,5542,Returned,23:22:47,8
812,2525,In Transit,12:17:17,12
813,619,Delivered,15:43:55,7
814,6302,Failed,17:56:06,31
815,3550,In Transit,23:09:27,41
816,5796,Cancelled,21:06:39,50
817,9536,Picked Up,11:54:04,40
818,4268,Cancelled,18:05:01,39
819,5159,Failed,21:39:28,16
820,8892,Cancelled,13:21:16,3
821,669,Failed,13:21:16,25
822,2498,Delivered,12:53:58,43
823,1263,Failed,15:07:15,9
824,3207,Returned,20:04:03,32
825,3690,Delivered,21:32:40,1
826,895,In Transit,22:41:49,13
827,3595,Delivered,20:24:38,1
828,6532,Cancelled,20:09:40,18
829,667,Returned,21:05:12,2
830,7119,In Transit,21:00:26,21
831,2262,Delivered,15:32:50,17
832,844,In Transit,14:14:57,39
833,8527,Cancelled,10:31:31,11
834,8222,Picked Up,21:42:18,7
835,2148,Cancelled,13:46:29,35
836,6347,Failed,21:52:08,42
837,503,Returned,19:10:53,12
838,7679,Returned,17:57:37,44
839,2724,Returned,16:29:47,34
840,7746,Failed,19:34:17,41
841,1360,Picked Up,14:50:23,27
842,5170,Cancelled,21:54:48,38
843,9160,Cancelled,16:20:55,25
844,5780,Cancelled,13:30:16,26
845,8982,Cancelled,11:14:18,17
846,2779,In Transit,12:57:19,45
847,5896,Returned,20:12:40,4
848,1271,In Transit,16:21:34,26
849,6224,Picked Up,16:24:06,49
850,4643,Returned,11:40:53,12
851,3979,Delivered,13:56:27,32
852,4001,Failed,18:55:44,9
853,3639,Returned,23:11:27,49
854,4956,Returned,19:42:54,36
855,7204,Picked Up,11:43:08,45
856,1847,Failed,20:49:32,11
857,4182,Returned,14:48:00,41
858,3812,Failed,18:26:54,11
859,1019,In Transit,14:26:54,33
860,4688,Returned,16:24:51,44
861,5279,Failed,19:14:47,47
862,1196,Delivered,12:25:55,28
863,1132,Returned,20:39:37,23
864,6620,Cancelled,20:00:20,25
865,5119,Delivered,19:14:56,27
866,6480,Cancelled,22:59:44,24
867,7448,Returned,11:03:19,4
868,3608,Returned,11:08:37,30
869,8958,Cancelled,10:45:57,39
870,6505,Delivered,15:13:22,47
871,7496,Picked Up,22:04:57,16
872,2721,Returned,14:13:47,49
873,5679,Picked Up,10:45:53,48
874,8485,Returned,13:23:42,49
875,5947,Picked Up,22:14:58,32
876,4602,In Transit,18:47:24,45
877,7981,Delivered,21:31:13,36
878,3485,In Transit,17:34:26,22
879,1650,Returned,17:17:18,45
880,1727,Picked Up,23:03:35,47
881,3311,Picked Up,20:14:36,4
882,7195,Cancelled,10:09:05,13
883,1554,Delivered,13:56:25,24
884,4791,Picked Up,18:38:04,7
885,7301,Delivered,21:29:20,9
886,4476,Returned,20:47:42,47
887,361,Cancelled,18:04:48,2
888,2695,Cancelled,21:26:54,16
889,3589,Delivered,22:13:00,17
890,3471,Delivered,10:20:46,41
891,7846,Returned,23:44:12,49
892,7816,Cancelled,23:24:09,1
893,9754,In Transit,18:56:47,19
894,8537,Delivered,19:38:27,48
895,8126,Failed,14:20:37,33
896,6745,Picked Up,17:15:49,18
897,5532,Returned,15:26:21,4
898,3830,Cancelled,20:19:06,40
899,4436,Picked Up,23:41:13,28
900,1802,Picked Up,21:31:38,20
901,1339,Failed,16:02:23,9
902,6302,Cancelled,11:06:14,25
903,149,In Transit,18:50:37,12
904,9504,Returned,11:51:23,15
905,429,Failed,17:06:11,12
906,4337,Delivered,13:41:52,35
907,5251,Delivered,21:43:27,8
908,8540,Failed,10:00:59,21
909,1599,Cancelled,23:01:47,38
910,6957,Returned,14:19:04,19
911,2541,Picked Up,11:32:57,6
912,66,Returned,19:35:33,24
913,8707,Picked Up,19:36:02,37
914,8601,Failed,14:03:34,22
915,3200,Returned,17:32:48,17
916,9471,Returned,19:29:50,1
917,621,Picked Up,15:51:11,10
918,8256,Delivered,15:15:21,8
919,1603,Picked Up,15:28:04,3
920,2905,Picked Up,21:27:12,46
921,1840,Cancelled,22:58:24,4
922,2890,Delivered,14:19:57,13
923,5222,Returned,23:01:52,26
924,844,Cancelled,17:57:23,45
925,6945,In Transit,21:14:57,36
926,6002,Failed,19:25:16,19
927,8155,Failed,20:42:06,44
928,7046,Failed,22:38:13,40
929,647,Delivered,14:47:10,23
930,7649,Picked Up,13:17:45,11
931,5090,Delivered,15:29:26,25
932,2990,Failed,10:01:18,40
933,7458,Picked Up,10:51:03,48
934,748,Failed,15:59:09,30
935,5880,Returned,21:47:33,12
936,6598,Cancelled,22:49:06,35
937,5585,Delivered,12:46:40,45
938,1543,In Transit,19:03:43,46
939,2083,Cancelled,12:59:37,35
940,5632,Cancelled,13:35:47,22
941,1080,Returned,15:31:47,5
942,6253,Cancelled,10:42:23,27
943,3935,Delivered,16:54:39,38
944,4027,Failed,12:13:18,23
945,1288,Returned,11:39:27,13
946,6277,Picked Up,15:26:29,49
947,5498,Delivered,11:44:44,44
948,4982,Cancelled,21:42:06,44
949,4972,Returned,23:45:13,18
950,7189,Returned,13:14:07,11
951,4184,Cancelled,20:40:29,35
952,3166,Delivered,19:15:23,45
953,7483,Failed,18:14:10,29
954,2926,Delivered,16:37:19,5
955,9717,Delivered,11:40:08,20
956,49,Picked Up,17:30:56,23
957,3416,Cancelled,22:05:34,6
958,8193,Cancelled,20:04:43,48
959,4661,Picked Up,20:23:05,11
960,8104,Returned,15:30:03,40
961,71,Failed,17:28:53,5
962,4338,Cancelled,18:57:31,25
963,5662,Failed,17:30:31,20
964,6711,Delivered,11:41:55,10
965,6260,In Transit,16:31:08,8
966,5381,Cancelled,18:59:01,16
967,4939,Cancelled,23:38:10,19
968,9186,Delivered,14:33:04,25
969,6184,Delivered,21:30:44,13
970,1134,Picked Up,18:12:32,44
971,7150,In Transit,20:44:01,2
972,6298,Returned,16:00:57,16
973,9678,Picked Up,14:22:40,31
974,3701,Delivered,17:45:42,20
975,7760,Picked Up,17:56:31,50
976,9005,Cancelled,15:44:32,14
977,5992,In Transit,14:30:01,21
978,184,Returned,22:46:28,44
979,2873,In Transit,17:08:17,43
980,4716,Cancelled,15:10:10,33
981,4870,Failed,17:25:17,7
982,3055,Delivered,12:28:24,44
983,7810,Returned,14:53:26,17
984,6607,Delivered,14:18:30,41
985,7998,Failed,19:40:59,42
986,6170,Failed,17:25:25,47
987,9105,In Transit,18:29:11,17
988,7567,Delivered,10:35:18,24
989,6697,Failed,18:57:01,17
990,756,Cancelled,22:44:05,30
991,8415,In Transit,16:52:15,12
992,1769,Picked Up,19:06:07,13
993,8887,Cancelled,16:23:48,14
994,1809,Failed,15:55:56,38
995,4753,Failed,22:03:14,34
996,3086,In Transit,14:29:08,2
997,3883,Failed,13:42:25,48
998,1514,Failed,20:05:53,30
999,3731,Picked Up,11:30:49,33
1000,1495,Returned,11:34:26,22
1001,7876,Cancelled,19:17:35,24
1002,2773,Cancelled,10:24:23,14
1003,347,In Transit,22:49:35,9
1004,1384,Returned,11:58:10,22
1005,1805,Returned,15:11:37,11
1006,6304,Picked Up,17:21:39,9
1007,9053,Cancelled,21:09:57,43
1008,5590,Delivered,14:08:46,26
1009,8021,Delivered,10:16:54,13
1010,9765,In Transit,18:36:47,7
1011,5179,Returned,10:13:49,32
1012,8455,Returned,12:19:48,47
1013,156,Delivered,10:42:20,22
1014,2634,Picked Up,23:43:32,26
1015,2758,Picked Up,10:10:47,44
1016,2841,Cancelled,14:57:28,21
1017,1668,Cancelled,23:10:28,14
1018,9319,In Transit,14:41:59,45
1019,1957,Returned,19:36:39,49
1020,9435,Delivered,18:56:14,47
1021,2190,Failed,17:47:13,47
1022,1218,Delivered,23:56:13,1
1023,1401,Picked Up,11:20:20,19
1024,6381,Returned,10:19:44,16
1025,4018,Failed,20:50:10,16
1026,7675,Picked Up,10:52:00,11
1027,5142,Returned,22:47:07,43
1028,5860,In Transit,18:03:13,37
1029,4594,Delivered,18:29:02,10
1030,6630,Picked Up,19:48:01,27
1031,8348,Cancelled,20:03:11,39
1032,5896,In Transit,19:29:08,43
1033,4154,Cancelled,17:15:05,16
1034,6963,Picked Up,20:03:11,48
1035,2900,Cancelled,16:35:00,50
1036,7279,Picked Up,17:37:51,27
1037,6520,Picked Up,10:53:18,29
1038,2080,In Transit,22:34:39,14
1039,1198,In Transit,22:03:09,7
1040,7318,Cancelled,14:56:00,49
1041,5832,Failed,16:30:42,36
1042,7935,Delivered,19:39:32,2
1043,8718,Cancelled,19:38:47,15
1044,8489,Picked Up,15:51:04,20
1045,6003,In Transit,23:37:21,28
1046,7647,Returned,19:56:08,24
1047,6657,Cancelled,19:42:26,25
1048,809,Failed,10:53:31,34
1049,6914,Returned,14:03:18,1
1050,7497,Picked Up,22:00:40,40
1051,815,Delivered,15:35:03,14
1052,6049,Returned,13:45:38,41
1053,3854,Returned,11:09:50,16
1054,6268,Delivered,14:38:35,25
1055,5605,Failed,13:49:00,34
1056,4153,Returned,10:04:56,9
1057,6923,Picked Up,20:47:54,36
1058,1045,Cancelled,10:36:17,40
1059,3351,In Transit,12:26:03,20
1060,5885,Delivered,18:05:13,37
1061,1250,Returned,19:55:18,35
1062,7342,Failed,11:18:14,3
1063,2368,Returned,18:31:17,10
1064,466,Delivered,11:34:45,27
1065,5099,Picked Up,21:48:47,44
1066,5176,In Transit,17:44:38,24
1067,1284,Picked Up,11:25:43,24
1068,2220,Returned,21:02:12,39
1069,189,Cancelled,22:50:58,33
1070,195,Picked Up,16:49:13,36
1071,3589,In Transit,23:03:40,4
1072,1878,Cancelled,15:08:55,24
1073,1617,Picked Up,16:34:04,31
1074,2823,Cancelled,22:41:59,29
1075,3596,Delivered,11:01:14,33
1076,156,Delivered,16:00:02,18
1077,7659,Picked Up,13:04:27,13
1078,9582,Failed,16:23:32,14
1079,559,Cancelled,18:58:41,16
1080,1008,Cancelled,17:23:32,43
1081,3518,Picked Up,22:50:07,5
1082,4118,Picked Up,22:38:48,27
1083,6123,Failed,16:26:43,17
1084,816,Cancelled,20:52:25,35
1085,3843,Returned,20:28:45,1
1086,6145,Delivered,22:56:37,35
1087,7784,Cancelled,17:23:16,28
1088,4906,Picked Up,14:14:56,23
1089,2306,Cancelled,15:50:27,40
1090,1067,Failed,15:00:11,8
1091,9499,Delivered,23:35:54,28
1092,9322,In Transit,22:02:22,32
1093,62,Delivered,17:32:08,46
1094,3935,In Transit,12:48:34,29
1095,7010,Delivered,14:46:39,3
1096,2158,Returned,13:49:41,47
1097,3736,Picked Up,21:56:04,9
1098,1955,Delivered,17:49:57,25
1099,1495,In Transit,23:12:53,9
1100,7107,Cancelled,20:24:17,4
1101,5380,Delivered,19:52:11,1
1102,4272,In Transit,11:18:13,15
1103,3584,Returned,18:31:55,32
1104,6081,In Transit,17:10:06,19
1105,239,In Transit,10:13:40,24
1106,1992,Failed,19:55:35,2
1107,7306,Failed,13:36:33,11
1108,3808,Delivered,17:59:06,5
1109,3790,In Transit,10:46:00,9
1110,9242,Cancelled,12:32:01,24
1111,3546,Picked Up,16:12:19,40
1112,7337,Returned,14:17:23,4
1113,7997,In Transit,16:46:00,28
1114,3685,Delivered,13:56:14,33
1115,3972,Returned,17:23:22,28
1116,4549,In Transit,19:15:23,49
1117,1457,Picked Up,21:43:50,48
1118,5828,In Transit,13:24:49,37
1119,9227,In Transit,17:51:31,37
1120,2584,In Transit,15:42:52,22
1121,8147,Delivered,21:05:43,41
1122,557,In Transit,23:47:32,13
1123,6419,Returned,11:16:47,37
1124,1302,In Transit,22:22:04,6
1125,5303,Returned,19:13:52,37
1126,2615,Failed,20:45:30,11
1127,9921,Failed,19:52:58,46
1128,8081,Delivered,23:19:16,17
1129,1256,Picked Up,15:29:53,25
1130,5361,Picked Up,12:30:27,7
1131,3920,Failed,16:16:32,45
1132,7040,Delivered,16:57:24,16
1133,6105,Delivered,22:02:38,41
1134,9662,In Transit,22:58:31,13
1135,6842,Delivered,14:23:43,41
1136,1565,Failed,13:09:48,23
1137,2521,Failed,15:40:49,38
1138,4532,Returned,11:14:30,22
1139,335,Returned,19:31:42,49
1140,8377,Cancelled,21:55:30,10
1141,9307,Returned,18:13:29,16
1142,3562,Delivered,20:26:03,21
1143,2346,Delivered,18:27:04,6
1144,7609,Cancelled,10:05:14,44
1145,8411,Cancelled,21:13:56,22
1146,7539,Returned,15:43:15,41
1147,7622,Cancelled,20:57:40,25
1148,8868,Picked Up,10:17:09,45
1149,4779,Delivered,12:43:33,10
1150,4335,Failed,15:54:24,25
1151,7431,Failed,18:24:02,20
1152,9029,Returned,12:54:50,19
1153,5635,Cancelled,10:46:20,27
1154,8680,Picked Up,13:53:05,34
1155,5143,In Transit,18:28:16,6
1156,1457,Delivered,23:52:05,14
1157,9590,Delivered,11:49:22,28
1158,7635,Picked Up,23:19:40,15
1159,257,Picked Up,14:50:41,3
1160,532,Delivered,10:46:19,3
1161,727,Picked Up,13:16:59,49
1162,8340,Returned,17:49:26,49
1163,790,Failed,13:08:35,15
1164,2152,Cancelled,21:25:16,22
1165,1818,Failed,23:25:49,14
1166,7698,Returned,15:56:21,11
1167,9483,In Transit,20:21:35,39
1168,1630,Cancelled,11:38:19,18
1169,8628,Picked Up,20:14:48,46
1170,6462,Failed,10:02:02,40
1171,9443,Delivered,15:12:51,45
1172,6025,Delivered,14:04:17,34
1173,4497,Returned,15:21:29,35
1174,6322,Returned,16:52:19,25
1175,5341,Cancelled,19:48:48,40
1176,7484,Failed,10:13:51,44
1177,4497,Failed,10:29:51,27
1178,1615,Returned,17:44:13,14
1179,7761,Delivered,23:04:22,8
1180,9203,Returned,10:20:49,34
1181,9795,In Transit,12:40:51,16
1182,2727,Returned,19:32:37,37
1183,1343,Cancelled,13:09:52,42
1184,640,Delivered,11:28:51,45
1185,1461,Delivered,20:07:07,4
1186,7606,Delivered,21:27:37,10
1187,9774,Picked Up,19:37:53,36
1188,8676,Picked Up,10:25:54,16
1189,3180,Delivered,18:52:47,4
1190,1022,Delivered,21:53:38,36
1191,8928,Failed,17:17:14,15
1192,2318,Picked Up,19:06:44,2
1193,2761,Cancelled,14:27:57,49
1194,7748,In Transit,13:48:14,8
1195,7033,Cancelled,19:39:56,41
1196,4547,Delivered,17:52:01,16
1197,2658,Picked Up,15:07:02,17
1198,5376,Delivered,17:49:08,19
1199,5182,Cancelled,10:06:59,35
1200,3815,Failed,13:07:44,14
1201,9761,In Transit,11:10:20,32
1202,4427,Cancelled,11:20:48,31
1203,5002,Failed,13:04:57,17
1204,9910,Returned,20:59:50,26
1205,836,Failed,22:21:07,5
1206,4395,Picked Up,15:53:13,19
1207,2640,Delivered,20:20:19,17
1208,9392,In Transit,23:40:29,42
1209,3878,In Transit,18:33:16,48
1210,1257,Returned,15:46:09,41
1211,83,In Transit,11:08:56,26
1212,8391,Returned,20:59:43,2
1213,8411,In Transit,10:52:48,32
1214,2834,Delivered,16:28:53,31
1215,3555,Picked Up,22:51:52,25
1216,4291,In Transit,11:59:08,46
1217,5970,Returned,14:08:54,8
1218,5894,Cancelled,15:48:46,17
1219,9820,Cancelled,18:26:17,38
1220,8102,Returned,14:47:24,18
1221,5007,Failed,23:39:55,13
1222,2176,Delivered,11:24:50,9
1223,2730,Returned,17:00:22,10
1224,621,Returned,20:41:09,48
1225,8697,Returned,22:27:20,14
1226,3961,Picked Up,11:40:21,36
1227,7513,Failed,23:00:07,5
1228,2913,Delivered,17:02:12,28
1229,5616,In Transit,19:34:36,10
1230,9401,In Transit,15:36:12,14
1231,2340,Failed,21:56:13,9
1232,6889,In Transit,11:59:45,32
1233,4202,Cancelled,11:30:56,37
1234,1126,Failed,14:44:42,29
1235,7476,In Transit,22:16:35,9
1236,6285,In Transit,20:02:45,4
1237,5021,Delivered,14:34:59,47
1238,9017,Cancelled,15:41:09,27
1239,2287,Delivered,16:17:31,44
1240,3962,Cancelled,22:00:04,12
1241,7975,Returned,16:48:39,50
1242,7573,Delivered,18:43:20,14
1243,3259,Returned,10:13:30,26
1244,8074,Delivered,13:35:42,33
1245,7278,Failed,16:08:38,9
1246,4109,Delivered,15:05:25,2
1247,9281,Failed,19:40:24,30
1248,9049,Picked Up,23:41:16,37
1249,8537,Cancelled,16:56:40,46
1250,1303,In Transit,23:38:41,41
1251,5,In Transit,16:57:59,13
1252,196,Returned,11:11:21,8
1253,3267,Failed,11:26:02,20
1254,4589,Cancelled,23:36:26,31
1255,9266,Picked Up,16:07:42,14
1256,9241,Returned,10:24:05,15
1257,2403,Failed,17:50:43,50
1258,1105,Returned,20:13:12,5
1259,7372,In Transit,20:02:05,1
1260,284,In Transit,19:48:19,32
1261,2387,Failed,11:20:52,24
1262,4622,Returned,16:25:13,1
1263,3428,Delivered,12:45:15,27
1264,7347,Failed,18:14:28,34
1265,6586,Returned,19:28:26,31
1266,6560,Cancelled,16:52:23,19
1267,4550,In Transit,13:53:56,33
1268,3989,In Transit,14:25:13,48
1269,1927,Picked Up,18:08:09,26
1270,9006,Returned,12:20:49,30
1271,6555,Cancelled,13:49:32,50
1272,8232,Picked Up,15:30:09,33
1273,6965,Picked Up,22:12:26,39
1274,6764,In Transit,20:36:41,5
1275,7827,Delivered,15:23:14,9
1276,63,Cancelled,15:23:03,45
1277,5,In Transit,16:47:24,45
1278,9059,Failed,15:06:02,49
1279,6059,In Transit,21:19:49,11
1280,8919,Returned,20:56:55,18
1281,1923,Picked Up,16:30:34,32
1282,5655,Returned,21:08:21,21
1283,982,In Transit,10:06:32,15
1284,1589,Cancelled,12:52:27,46
1285,1547,Picked Up,17:55:34,28
1286,8875,Returned,17:32:14,31
1287,8234,Returned,20:31:21,28
1288,6046,Failed,10:29:37,47
1289,8528,Cancelled,16:47:39,8
1290,1427,Delivered,11:15:15,5
1291,4103,In Transit,14:02:43,39
1292,6789,Cancelled,21:44:13,31
1293,8798,Failed,16:24:26,17
1294,2443,Cancelled,10:39:44,1
1295,1393,Returned,15:53:15,26
1296,7852,Returned,15:39:28,47
1297,6726,In Transit,21:57:31,29
1298,8499,In Transit,19:14:03,48
1299,725,Returned,15:26:12,4
1300,8785,Picked Up,19:04:34,14
1301,6516,In Transit,14:33:23,38
1302,387,Cancelled,16:08:06,4
1303,7245,Picked Up,12:13:21,37
1304,9053,In Transit,20:32:33,31
1305,2806,Picked Up,13:30:12,41
1306,7487,Returned,15:36:48,20
1307,5864,In Transit,16:43:21,9
1308,2934,Picked Up,14:16:58,35
1309,3923,In Transit,11:16:12,17
1310,8577,Returned,15:15:11,39
1311,5706,Failed,18:57:50,8
1312,7810,Returned,20:53:35,4
1313,7183,Delivered,22:19:14,7
1314,8346,Cancelled,18:35:55,34
1315,148,Delivered,10:01:44,13
1316,2802,Picked Up,22:05:28,32
1317,2067,Cancelled,16:38:11,43
1318,4367,Returned,15:45:27,2
1319,2607,In Transit,21:06:39,42
1320,9372,Picked Up,21:29:01,10
1321,9012,Delivered,19:18:28,11
1322,6587,Returned,14:13:32,39
1323,4568,Delivered,16:29:29,22
1324,9369,Delivered,18:45:33,37
1325,3190,Delivered,14:32:55,27
1326,466,In Transit,22:33:13,3
1327,3136,Cancelled,21:57:46,47
1328,3896,In Transit,20:25:35,33
1329,768,Cancelled,22:28:40,39
1330,3668,Failed,22:57:02,34
1331,4676,In Transit,18:24:59,16
1332,5405,Delivered,20:46:36,34
1333,4229,Failed,14:47:22,10
1334,9640,Picked Up,22:55:52,39
1335,7817,Picked Up,22:22:36,30
1336,5754,In Transit,10:48:27,1
1337,6943,Cancelled,23:59:06,50
1338,1655,Picked Up,10:42:50,18
1339,2615,Returned,10:25:41,47
1340,3728,Returned,23:32:37,10
1341,1421,In Transit,23:37:04,26
1342,1060,Returned,11:15:20,48
1343,7467,Cancelled,19:16:23,41
1344,3875,Picked Up,10:11:07,8
1345,1443,Picked Up,21:43:27,25
1346,1071,Returned,11:43:49,39
1347,4863,Picked Up,15:17:36,4
1348,8967,Picked Up,19:00:30,1
1349,8160,Delivered,18:11:53,50
1350,3076,In Transit,14:05:41,46
1351,7862,Picked Up,18:30:15,3
1352,5142,Failed,13:17:08,29
1353,7650,Returned,23:43:53,24
1354,2254,Picked Up,17:57:06,33
1355,1583,Cancelled,18:36:26,7
1356,3942,Picked Up,10:18:40,41
1357,5334,Picked Up,18:17:39,5
1358,2276,Returned,21:10:57,23
1359,6957,Failed,23:29:08,50
1360,8549,Picked Up,20:59:23,14
1361,687,Delivered,13:00:29,40
1362,5457,Failed,11:35:52,12
1363,3197,Cancelled,20:47:33,12
1364,3324,Returned,16:21:42,47
1365,957,Picked Up,21:42:13,27
1366,647,Failed,14:05:44,40
1367,3711,Cancelled,13:26:20,46
1368,6584,Returned,11:10:48,25
1369,3793,Picked Up,13:51:17,30
1370,849,Picked Up,20:38:30,5
1371,3096,Failed,22:21:42,13
1372,599,Returned,20:26:09,34
1373,5531,Picked Up,13:24:15,9
1374,4825,In Transit,23:11:27,4
1375,9103,Failed,10:53:36,4
1376,9534,Picked Up,15:16:11,17
1377,6863,Returned,19:24:42,50
1378,6731,In Transit,19:57:15,28
1379,9119,Failed,13:01:48,17
1380,7241,Picked Up,13:02:25,14
1381,2606,Cancelled,14:20:45,29
1382,7098,Failed,17:19:18,43
1383,9519,Returned,20:26:49,31
1384,8003,Cancelled,11:34:00,37
1385,1387,Failed,23:50:34,22
1386,5353,Delivered,10:41:47,31
1387,6449,Cancelled,10:01:41,32
1388,4753,In Transit,11:09:40,32
1389,1655,In Transit,10:53:37,17
1390,6288,Picked Up,22:00:28,30
1391,7958,Delivered,18:01:30,46
1392,62,Delivered,16:06:36,15
1393,2756,In Transit,17:56:51,7
1394,143,Delivered,17:01:23,38
1395,1853,Picked Up,18:12:02,8
1396,7612,In Transit,20:57:04,13
1397,4838,Cancelled,13:16:46,37
1398,5833,Cancelled,19:35:57,49
1399,3591,Cancelled,12:57:12,40
1400,7841,Returned,12:55:50,12
1401,3413,Picked Up,21:17:04,6
1402,6811,Delivered,16:23:31,41
1403,5527,Failed,21:49:16,17
1404,8296,In Transit,16:34:49,11
1405,6779,In Transit,16:54:58,17
1406,9870,Cancelled,11:02:18,3
1407,6852,Delivered,22:08:11,4
1408,856,Returned,17:22:24,49
1409,7205,Picked Up,18:51:41,21
1410,7246,Returned,20:36:58,43
1411,3058,Failed,10:12:17,26
1412,8031,Returned,22:18:28,42
1413,8658,Failed,18:32:14,43
1414,2436,Picked Up,19:03:55,27
1415,4505,Delivered,12:43:03,17
1416,2439,Delivered,19:48:41,27
1417,5796,Cancelled,14:28:49,33
1418,5017,In Transit,17:01:59,5
1419,6316,Picked Up,11:45:57,43
1420,2776,In Transit,15:47:10,1
1421,1650,In Transit,20:35:59,12
1422,3333,In Transit,19:12:15,31
1423,5881,Returned,17:00:01,12
1424,6285,Returned,11:24:38,50
1425,5185,In Transit,10:10:37,19
1426,3316,Failed,10:32:34,36
1427,1822,Delivered,21:07:25,35
1428,557,In Transit,10:48:22,17
1429,3313,Picked Up,21:38:18,7
1430,1519,Failed,18:15:56,13
1431,3768,Delivered,23:48:54,37
1432,2499,Failed,18:55:24,23
1433,8689,In Transit,11:55:05,45
1434,2415,Cancelled,19:06:19,44
1435,3969,Cancelled,22:10:17,41
1436,6973,In Transit,10:26:22,29
1437,9212,Delivered,23:11:28,1
1438,5095,Delivered,15:36:31,26
1439,9397,Cancelled,10:28:13,14
1440,2538,In Transit,18:54:39,31
1441,1875,Picked Up,21:11:03,28
1442,3106,Picked Up,21:33:28,41
1443,540,Delivered,22:15:04,48
1444,7369,Failed,18:23:02,29
1445,6497,Failed,21:45:18,6
1446,1715,Delivered,18:10:01,11
1447,6570,Picked Up,17:18:54,24
1448,3737,In Transit,12:32:26,45
1449,6674,Delivered,15:40:39,15
1450,9116,Picked Up,17:32:18,36
1451,3115,In Transit,23:59:41,17
1452,1724,Returned,15:45:49,6
1453,3857,Failed,10:13:30,49
1454,4318,Cancelled,23:43:35,43
1455,9377,Failed,12:35:08,18
1456,8967,Picked Up,14:46:05,3
1457,4025,In Transit,11:22:37,24
1458,7273,Picked Up,11:24:52,39
1459,8008,Cancelled,10:48:55,42
1460,9658,Picked Up,10:42:33,7
1461,9718,Delivered,20:42:30,16
1462,6227,Failed,22:20:56,3
1463,3037,Cancelled,18:48:17,48
1464,6409,Returned,10:32:36,20
1465,1137,Cancelled,15:14:57,35
1466,3767,Cancelled,18:49:38,15
1467,6079,Delivered,10:07:09,3
1468,7935,Returned,23:27:03,12
1469,4969,In Transit,17:52:55,32
1470,7159,Returned,15:11:47,25
1471,8200,Delivered,21:01:03,14
1472,8046,Picked Up,16:05:53,3
1473,7671,Delivered,21:19:31,26
1474,7986,Returned,20:05:17,21
1475,2151,Returned,13:53:21,17
