order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
385,47,62,Veg Kolhapuri,17/06/24,16:28:38,Confirmed,210.95
386,26,69,Jalebi,23/03/24,15:39:08,Delivered,1738.54
387,50,115,Baingan Bharta,13/03/24,13:55:43,Preparing,1951.55
388,38,102,Veg Kolhapuri,08/01/25,15:34:26,Cancelled,1693.39
389,35,21,Vada Pav,07/07/24,16:54:33,Preparing,353.34
390,31,31,Tandoori Roti,20/02/24,17:01:53,Confirmed,1955.04
391,7,125,Pani Puri,26/10/24,20:26:51,Preparing,592.47
392,21,33,Dhokla,10/12/24,11:48:44,Pending,1038.41
393,13,42,Hyderabadi Biryani,07/11/24,18:33:58,Cancelled,1300.35
394,50,134,Biryani,15/01/25,21:42:58,Delivered,628.49
395,23,122,Rogan Josh,14/08/24,12:48:51,Pending,606.1
396,25,95,Biryani,08/08/24,12:25:03,Preparing,1593.85
397,20,86,Palak Paneer,13/07/24,20:04:15,Delivered,651.76
398,9,136,Chicken Tikka Masala,11/02/24,11:20:31,Confirmed,283.88
399,35,98,Dal Makhani,05/04/24,10:47:11,Out for Delivery,124.58
400,26,143,Bombay Sandwich,18/12/24,13:31:40,Out for Delivery,886.36
401,46,51,Idli Sambar,26/05/24,21:18:03,Preparing,1884.99
402,11,37,Chilli Paneer,27/05/24,22:47:30,Cancelled,367.53
403,41,67,Tandoori Roti,28/03/24,22:34:41,Preparing,1738.33
404,23,18,Veg Kolhapuri,27/02/24,12:38:22,Confirmed,1345.15
405,20,115,Gulab Jamun,02/03/24,19:01:08,Preparing,1480.01
406,42,150,Vada Pav,11/03/24,14:36:21,Delivered,1309.95
407,23,42,Pani Puri,02/10/24,16:33:51,Confirmed,678.51
408,4,148,Tandoori Roti,29/11/24,10:19:11,Confirmed,1503.71
409,28,21,Vada Pav,29/12/24,22:11:19,Out for Delivery,1051.42
410,19,88,Tandoori Roti,08/08/24,22:03:37,Cancelled,232.37
411,3,74,Hyderabadi Biryani,17/02/24,20:15:47,Cancelled,772.52
412,35,147,Pani Puri,10/11/24,16:57:49,Pending,1482.58
413,12,6,Mysore Pak,01/02/25,17:43:23,Cancelled,1979.35
414,22,106,Kadhai Paneer,28/08/24,11:08:19,Pending,1352.35
415,49,46,Gulab Jamun,04/02/25,13:38:10,Cancelled,1507.94
416,38,42,Kolkata Roll,29/01/25,12:24:32,Delivered,1556.4
417,13,2,Tandoori Roti,22/01/25,17:25:49,Cancelled,491.17
418,6,36,Dhokla,26/06/24,10:59:27,Cancelled,1216.24
419,19,62,Paneer Tikka,29/03/24,20:26:26,Preparing,283.1
420,36,139,Pesarattu,11/05/24,21:13:57,Preparing,1601.88
421,6,150,Rogan Josh,16/05/24,13:13:41,Out for Delivery,1825.1
422,49,17,Misal Pav,15/08/24,12:14:32,Cancelled,827.09
423,25,39,Dosa,13/04/24,15:22:17,Pending,765.03
424,20,85,Dosa,12/11/24,20:30:30,Cancelled,165.52
425,22,88,Chicken Tikka Masala,27/09/24,22:48:47,Delivered,607.97
426,18,136,Pav Bhaji,17/07/24,10:14:08,Out for Delivery,1116.81
427,26,37,Pav Bhaji,15/10/24,22:34:39,Pending,788.95
428,32,98,Samosa,25/08/24,16:30:44,Delivered,1524.24
429,17,144,Rogan Josh,16/12/24,19:35:39,Preparing,1797.12
430,30,72,Dal Baati Churma,25/10/24,13:44:59,Confirmed,1035.69
431,22,110,Palak Paneer,28/10/24,22:06:19,Delivered,1593.66
432,42,107,Thepla,26/12/24,21:57:49,Confirmed,365.76
433,21,20,Dal Makhani,22/05/24,19:31:53,Out for Delivery,614.71
434,7,99,Rogan Josh,25/08/24,11:17:49,Confirmed,786.74
435,13,79,Pani Puri,11/01/25,16:03:43,Delivered,884.22
436,15,102,Rogan Josh,29/01/25,13:59:18,Preparing,1751.36
437,44,148,Veg Kolhapuri,27/09/24,22:08:13,Out for Delivery,1472.09
438,43,145,Idli Sambar,31/10/24,17:55:12,Delivered,1633.05
439,17,24,Kolkata Roll,25/11/24,11:58:32,Confirmed,338.75
440,35,41,Samosa,19/02/24,22:20:55,Pending,1051.97
441,37,16,Chole Bhature,13/06/24,11:41:12,Pending,636.35
442,37,84,Baingan Bharta,30/09/24,21:08:18,Preparing,1316.49
443,19,88,Vada Pav,29/10/24,11:58:15,Cancelled,1679.53
444,7,20,Jalebi,17/09/24,13:24:37,Confirmed,329.56
445,37,89,Gajar Ka Halwa,19/05/24,15:20:27,Cancelled,961.94
446,22,7,Rasgulla,09/03/24,16:19:45,Preparing,938.23
447,38,64,Dosa,21/01/25,15:20:00,Confirmed,287.68
448,23,54,Fish Curry,12/11/24,19:10:26,Confirmed,1828.81
449,13,123,Chicken Tikka Masala,11/01/25,20:13:48,Delivered,1875.31
450,1,51,Dhokla,01/11/24,10:21:20,Confirmed,694.73
451,16,31,Misal Pav,14/10/24,15:02:16,Out for Delivery,384.31
452,2,64,Rasgulla,05/02/25,17:08:46,Confirmed,980.58
453,39,18,Mysore Pak,14/09/24,16:47:29,Preparing,1726.43
454,27,63,Pesarattu,02/04/24,21:30:36,Preparing,880.91
455,28,71,Dosa,26/07/24,10:02:43,Pending,599.12
456,21,83,Litti Chokha,07/06/24,10:44:58,Preparing,1298.19
457,44,8,Fish Curry,17/12/24,14:08:43,Delivered,595.66
458,14,27,Dal Baati Churma,21/03/24,13:56:01,Pending,439.12
459,24,80,Bombay Sandwich,06/12/24,14:32:52,Preparing,195.7
460,11,147,Rogan Josh,22/06/24,11:18:47,Delivered,944.26
461,50,150,Pesarattu,19/07/24,15:00:22,Preparing,1760.25
462,17,143,Aloo Paratha,19/02/24,16:52:32,Preparing,1335.31
463,40,104,Dosa,03/07/24,21:47:19,Preparing,705.16
464,28,45,Aloo Paratha,19/09/24,15:10:05,Pending,1423.1
465,32,127,Pani Puri,21/11/24,19:51:01,Out for Delivery,1834.36
466,40,131,Mysore Pak,10/07/24,13:16:35,Cancelled,534.44
467,25,88,Samosa,05/03/24,10:47:28,Confirmed,274.54
468,46,99,Rajma Chawal,27/07/24,13:59:58,Pending,571.64
469,8,115,Chicken Tikka Masala,12/04/24,10:20:27,Confirmed,1043.6
470,16,53,Gulab Jamun,01/06/24,12:35:58,Pending,1509.21
471,17,74,Rogan Josh,01/10/24,21:06:11,Pending,1853.62
472,49,40,Pesarattu,08/02/25,15:42:44,Delivered,483.08
473,39,60,Mutton Curry,16/07/24,11:46:47,Cancelled,339.43
474,45,94,Palak Paneer,12/05/24,22:58:18,Pending,1461.2
475,25,56,Rogan Josh,12/08/24,19:31:42,Delivered,578.56
476,3,97,Pesarattu,05/08/24,15:20:11,Cancelled,509.94
477,15,92,Paneer Tikka,06/12/24,16:02:00,Delivered,1281.97
478,29,53,Mutton Curry,22/12/24,16:31:58,Delivered,1435.02
479,29,123,Rajma Chawal,28/10/24,12:56:15,Cancelled,1882.03
480,28,125,Tandoori Roti,10/08/24,15:31:42,Cancelled,479.11
481,14,133,Rogan Josh,29/07/24,14:27:22,Confirmed,782.86
482,9,26,Vada Pav,04/08/24,21:05:09,Out for Delivery,274.01
483,7,83,Pav Bhaji,14/12/24,17:35:52,Preparing,683.6
484,33,117,Malpua,05/09/24,12:43:31,Cancelled,727.98
485,42,42,Palak Paneer,04/03/24,10:29:09,Preparing,440.77
486,38,47,Jalebi,14/10/24,16:32:26,Confirmed,1426.37
487,31,14,Malpua,29/12/24,14:37:28,Pending,1931.22
488,25,93,Rogan Josh,17/10/24,11:11:06,Delivered,875.93
489,8,119,Tandoori Roti,25/09/24,17:30:37,Pending,1581.33
490,22,64,Idli Sambar,05/11/24,10:56:21,Confirmed,1544.27
491,16,89,Egg Curry,18/09/24,19:05:59,Preparing,218.32
492,29,9,Mysore Pak,09/09/24,10:25:49,Delivered,1767.02
493,38,20,Rajma Chawal,12/02/24,11:45:14,Cancelled,1597.25
494,20,112,Kolkata Roll,25/10/24,18:20:35,Confirmed,420.73
495,48,103,Pani Puri,27/01/25,22:02:38,Cancelled,542.93
496,11,39,Kolkata Roll,19/03/24,11:02:57,Out for Delivery,1600.3
497,6,119,Mango Lassi,26/08/24,15:23:48,Cancelled,1233.9
498,36,35,Rogan Josh,12/10/24,11:30:09,Cancelled,729.94
499,44,122,Dal Baati Churma,27/03/24,14:15:53,Delivered,172.36
500,49,88,Biryani,01/03/24,18:18:58,Preparing,1876.98
501,35,25,Aloo Paratha,01/09/24,15:51:49,Preparing,964.88
502,49,25,Paneer Tikka,02/07/24,18:26:41,Preparing,1341.66
503,13,19,Pani Puri,28/11/24,22:01:39,Preparing,1568.65
504,20,103,Hyderabadi Biryani,11/07/24,22:04:43,Preparing,1486.87
505,47,2,Rogan Josh,07/03/24,16:27:07,Delivered,1755.45
506,26,46,Kolkata Roll,19/06/24,17:37:53,Preparing,1048.84
507,1,52,Thepla,07/04/24,11:33:53,Out for Delivery,1175.51
508,42,87,Bombay Sandwich,06/06/24,19:37:38,Preparing,685.34
509,29,23,Kadhai Paneer,23/06/24,19:36:21,Pending,1196.41
510,24,51,Bombay Sandwich,15/07/24,12:23:00,Out for Delivery,1154.78
511,16,30,Biryani,05/03/24,11:57:50,Out for Delivery,311.05
512,7,143,Tandoori Roti,26/12/24,17:26:21,Out for Delivery,1571.83
513,3,40,Pesarattu,23/09/24,18:49:57,Cancelled,971.12
514,12,24,Rajma Chawal,13/02/24,12:22:33,Pending,243.52
515,28,21,Fish Curry,08/11/24,18:01:46,Cancelled,1937.9
516,48,2,Gulab Jamun,09/10/24,14:48:00,Preparing,1299.79
517,47,38,Dhokla,19/11/24,18:14:40,Out for Delivery,1540.52
518,31,127,Dal Makhani,18/07/24,20:38:58,Preparing,595.72
519,2,70,Hyderabadi Biryani,11/05/24,14:01:25,Out for Delivery,652.07
520,22,90,Dosa,16/07/24,12:55:50,Delivered,1858.42
521,29,97,Vada Pav,06/07/24,10:05:44,Cancelled,387.94
522,42,140,Mysore Pak,26/09/24,12:36:16,Preparing,788.92
523,21,82,Tandoori Roti,20/01/25,16:05:23,Preparing,725.91
524,12,28,Veg Kolhapuri,19/01/25,16:01:20,Pending,1053.57
525,25,82,Dal Baati Churma,15/09/24,21:09:58,Confirmed,768.32
526,35,61,Chilli Paneer,22/09/24,19:09:19,Confirmed,1777.04
527,27,70,Kheer,24/06/24,14:14:05,Delivered,898.66
528,30,67,Gulab Jamun,09/05/24,15:29:35,Preparing,217.66
529,36,72,Vada Pav,08/05/24,17:40:39,Cancelled,1864.45
530,50,109,Aloo Paratha,24/11/24,19:39:15,Delivered,1828.87
531,22,65,Rasgulla,25/03/24,12:58:01,Out for Delivery,994.97
532,20,28,Mysore Pak,29/06/24,21:38:05,Cancelled,245.01
533,28,118,Fish Curry,25/10/24,18:58:43,Preparing,507.99
534,22,28,Veg Kolhapuri,25/12/24,15:46:30,Out for Delivery,162.72
535,11,110,Kolkata Roll,14/03/24,16:23:18,Pending,768.41
536,37,64,Tandoori Roti,14/02/24,21:20:34,Confirmed,1992.94
537,15,144,Litti Chokha,16/03/24,20:29:57,Preparing,1698.91
538,13,138,Baingan Bharta,29/03/24,10:32:45,Confirmed,218.84
539,9,144,Gajar Ka Halwa,08/08/24,15:49:09,Pending,1372.86
540,25,91,Samosa,11/09/24,17:06:39,Confirmed,1947.06
541,16,140,Rogan Josh,13/03/24,11:43:36,Out for Delivery,180.88
542,7,51,Pani Puri,14/08/24,17:04:12,Delivered,1736.59
543,48,3,Dal Baati Churma,10/09/24,21:52:04,Cancelled,768.53
544,44,96,Dal Makhani,31/08/24,17:13:12,Pending,1859.42
545,15,57,Tandoori Chicken,29/11/24,11:39:04,Pending,726.91
546,29,16,Malpua,01/11/24,22:32:20,Delivered,935.07
547,21,135,Palak Paneer,29/09/24,20:32:20,Pending,710.95
548,4,130,Aloo Paratha,26/01/25,13:32:13,Cancelled,1811.5
549,25,87,Kolkata Roll,11/02/24,20:38:52,Delivered,1411.57
550,43,21,Gajar Ka Halwa,22/10/24,22:23:34,Cancelled,1697.67
551,7,33,Pani Puri,11/02/24,21:29:59,Pending,1161.9
552,22,66,Biryani,11/10/24,17:48:26,Delivered,794.77
553,34,137,Pani Puri,29/06/24,13:21:49,Out for Delivery,345.17
554,14,85,Hyderabadi Biryani,07/03/24,20:27:48,Preparing,1394.84
555,10,150,Dal Baati Churma,04/04/24,15:20:16,Preparing,872.65
556,31,74,Jalebi,12/07/24,19:16:19,Preparing,100.86
557,18,148,Chole Bhature,18/02/24,21:55:58,Out for Delivery,563.18
558,48,71,Rasgulla,14/01/25,15:49:20,Delivered,810.93
559,8,108,Vada Pav,28/04/24,16:43:52,Confirmed,750.59
560,4,103,Chole Bhature,26/11/24,19:38:33,Preparing,1799.51
561,31,112,Pani Puri,29/11/24,17:24:43,Preparing,1125.9
562,9,90,Litti Chokha,07/11/24,14:44:14,Delivered,1306.15
563,31,82,Chicken Tikka Masala,26/07/24,19:08:10,Cancelled,784.39
564,36,30,Rajma Chawal,02/01/25,15:58:41,Confirmed,1072.07
565,47,102,Rasgulla,14/02/24,15:14:49,Confirmed,1441.41
566,14,68,Jalebi,30/08/24,20:24:54,Cancelled,1106.86
567,11,127,Pav Bhaji,07/01/25,12:09:34,Cancelled,1652.82
568,48,86,Kheer,18/09/24,13:39:12,Cancelled,1087.43
569,15,149,Vada Pav,22/08/24,17:06:58,Cancelled,1408.71
570,21,142,Vada Pav,19/08/24,20:43:09,Out for Delivery,807.03
571,8,37,Rogan Josh,18/05/24,16:30:29,Pending,663.98
572,9,112,Dosa,11/05/24,15:24:07,Out for Delivery,306.51
573,3,75,Mutton Curry,22/11/24,20:57:59,Cancelled,1016.57
574,38,12,Palak Paneer,12/09/24,10:50:29,Delivered,426.86
575,3,65,Vada Pav,24/04/24,12:51:49,Cancelled,901.34
576,5,140,Rogan Josh,23/12/24,19:56:22,Cancelled,1985.62
577,49,88,Chicken Tikka Masala,10/10/24,18:12:12,Confirmed,114.23
578,41,117,Pesarattu,13/07/24,20:03:25,Out for Delivery,773.48
579,2,138,Tandoori Roti,27/09/24,19:38:39,Confirmed,1818.08
580,8,140,Veg Kolhapuri,03/04/24,11:52:17,Pending,1781.85
581,33,16,Mutton Curry,06/05/24,11:43:11,Cancelled,1190.68
582,8,30,Mutton Curry,21/07/24,15:44:31,Delivered,453.31
583,7,99,Palak Paneer,20/12/24,22:34:56,Pending,192.01
584,26,58,Hyderabadi Biryani,08/09/24,15:44:32,Delivered,565.64
585,1,142,Mango Lassi,15/09/24,15:28:30,Cancelled,1007.94
586,44,128,Chicken Tikka Masala,15/08/24,19:31:45,Cancelled,969.96
587,8,67,Kolkata Roll,24/10/24,10:18:05,Confirmed,1428.23
588,9,100,Mysore Pak,10/08/24,18:45:14,Out for Delivery,1226.73
589,39,1,Pav Bhaji,06/11/24,11:20:04,Pending,359.29
590,24,120,Egg Curry,30/10/24,19:55:20,Pending,166.68
591,26,35,Baingan Bharta,24/07/24,17:35:17,Preparing,1262.76
592,5,24,Chole Bhature,11/08/24,12:48:34,Preparing,528.13
593,48,31,Chole Bhature,17/08/24,17:09:44,Out for Delivery,566.87
594,14,36,Palak Paneer,14/01/25,16:14:39,Preparing,1002.44
595,13,80,Rajma Chawal,29/12/24,12:45:40,Delivered,585.17
596,50,6,Fish Curry,14/08/24,10:23:08,Pending,1885.26
597,50,149,Rajma Chawal,08/04/24,21:09:43,Cancelled,1541.03
598,39,142,Mango Lassi,22/09/24,17:09:29,Cancelled,1784.12
599,23,95,Mutton Curry,24/07/24,10:18:14,Out for Delivery,481.2
600,23,146,Biryani,13/09/24,10:12:06,Cancelled,1588.29
601,12,34,Dal Makhani,12/06/24,14:45:35,Cancelled,1059.98
602,50,52,Misal Pav,07/07/24,22:30:01,Delivered,958.74
603,34,117,Jalebi,07/11/24,14:00:01,Cancelled,461.23
604,13,103,Mysore Pak,07/01/25,21:20:21,Delivered,171.95
605,25,113,Veg Kolhapuri,01/11/24,13:48:37,Out for Delivery,307.99
606,6,13,Dal Baati Churma,04/05/24,10:01:44,Pending,1159.8
607,1,31,Aloo Paratha,09/02/25,19:38:09,Out for Delivery,1412.12
608,17,56,Kheer,17/12/24,18:06:41,Cancelled,319.64
609,24,29,Chilli Paneer,06/12/24,20:19:17,Confirmed,316.51
610,35,98,Mango Lassi,22/05/24,18:49:39,Delivered,1375.59
611,9,6,Litti Chokha,26/07/24,18:02:14,Out for Delivery,401.43
612,32,69,Idli Sambar,04/06/24,18:54:10,Cancelled,481.53
613,15,42,Dhokla,26/06/24,15:04:37,Delivered,1300.41
614,41,47,Pesarattu,13/11/24,12:12:27,Preparing,1988.58
615,3,119,Kolkata Roll,20/12/24,17:27:45,Confirmed,235.97
616,26,150,Bombay Sandwich,28/04/24,22:00:49,Preparing,768.94
617,43,122,Thepla,01/01/25,11:40:24,Confirmed,1080.85
618,35,40,Rogan Josh,05/12/24,22:14:23,Out for Delivery,1721.58
619,38,28,Samosa,21/08/24,20:19:17,Confirmed,1201.66
620,42,105,Misal Pav,30/01/25,19:26:18,Cancelled,257.22
621,6,89,Pani Puri,13/10/24,11:00:01,Cancelled,220.39
622,31,80,Idli Sambar,20/03/24,10:04:29,Out for Delivery,547.24
623,10,130,Mutton Curry,22/07/24,11:01:46,Cancelled,352.17
624,10,89,Mutton Curry,09/10/24,12:57:15,Preparing,768.84
625,10,63,Malpua,14/11/24,19:17:18,Pending,1628.68
626,46,132,Gulab Jamun,12/11/24,12:58:48,Cancelled,618.24
627,39,44,Rasgulla,25/11/24,11:39:28,Out for Delivery,1070.38
628,25,110,Rasgulla,15/11/24,22:25:16,Out for Delivery,1788.04
629,40,77,Bombay Sandwich,01/02/25,14:59:20,Pending,1561.64
630,35,119,Kadhai Paneer,06/06/24,22:07:31,Delivered,530.47
631,16,78,Kadhai Paneer,08/11/24,18:43:56,Confirmed,343.87
632,39,52,Tandoori Roti,20/12/24,15:20:59,Out for Delivery,104.07
633,18,129,Samosa,04/10/24,22:51:23,Out for Delivery,298.55
634,31,68,Gulab Jamun,12/05/24,16:41:46,Out for Delivery,1227.63
635,15,149,Dhokla,22/01/25,13:41:26,Cancelled,121.32
636,10,3,Litti Chokha,03/11/24,19:20:14,Delivered,923.44
637,6,33,Hyderabadi Biryani,18/07/24,19:38:17,Delivered,991.41
638,17,117,Rasgulla,08/05/24,22:42:33,Out for Delivery,1783.93
639,5,47,Palak Paneer,24/02/24,21:28:30,Preparing,787.65
640,7,57,Litti Chokha,18/04/24,18:06:07,Out for Delivery,593.11
641,25,27,Mysore Pak,01/01/25,13:26:24,Confirmed,1954.94
642,36,41,Mysore Pak,21/09/24,14:23:34,Confirmed,1410.13
643,38,120,Gulab Jamun,09/02/25,16:15:12,Pending,1275.76
644,4,4,Chicken Tikka Masala,09/07/24,16:45:38,Pending,329.49
645,20,99,Thepla,09/12/24,12:08:32,Cancelled,1749.58
646,50,50,Malpua,13/01/25,19:11:14,Out for Delivery,1826.04
647,27,132,Kadhai Paneer,05/06/24,16:06:18,Preparing,1730.63
648,49,113,Dhokla,26/04/24,14:52:49,Out for Delivery,1440.26
649,2,50,Mysore Pak,07/06/24,21:52:47,Confirmed,1740.69
650,43,12,Paneer Tikka,15/05/24,14:22:33,Delivered,1041.57
651,31,11,Kheer,11/04/24,20:53:44,Delivered,414.39
652,14,122,Misal Pav,06/07/24,14:57:43,Delivered,565.99
653,26,79,Gajar Ka Halwa,18/06/24,13:09:46,Preparing,507.06
654,38,39,Biryani,25/12/24,16:48:21,Delivered,325.9
655,40,82,Baingan Bharta,29/02/24,20:28:01,Confirmed,1759.06
656,36,65,Butter Chicken,27/09/24,18:13:13,Confirmed,1003.1
657,23,101,Aloo Paratha,23/09/24,12:31:57,Delivered,773.2
658,21,96,Malpua,28/11/24,19:54:03,Delivered,1517.51
659,45,45,Vada Pav,15/05/24,19:54:19,Pending,1785.73
660,9,59,Litti Chokha,24/02/24,13:22:30,Confirmed,1380.92
661,31,90,Aloo Paratha,12/11/24,14:05:10,Pending,1138.94
662,28,26,Chicken Tikka Masala,07/12/24,18:58:06,Out for Delivery,1481.62
663,21,33,Rajma Chawal,20/08/24,13:10:04,Confirmed,847.18
664,21,83,Chicken Tikka Masala,26/07/24,22:01:59,Delivered,670.58
665,38,74,Dal Baati Churma,25/05/24,14:48:16,Out for Delivery,550.41
666,12,116,Thepla,03/07/24,19:42:56,Confirmed,1024.87
667,21,68,Pesarattu,28/12/24,21:10:14,Out for Delivery,1594.76
668,21,101,Pesarattu,24/05/24,14:31:01,Out for Delivery,366.71
669,40,15,Chole Bhature,14/10/24,14:11:43,Delivered,468.56
670,32,116,Chicken Tikka Masala,10/09/24,14:23:33,Cancelled,1434.09
671,16,45,Chole Bhature,15/01/25,18:22:39,Pending,1353.54
672,34,119,Idli Sambar,26/05/24,17:35:59,Out for Delivery,1306.65
673,12,89,Rogan Josh,15/03/24,14:53:46,Out for Delivery,156.41
674,13,130,Veg Kolhapuri,15/08/24,20:26:46,Preparing,853.87
675,6,76,Litti Chokha,21/10/24,18:19:48,Pending,1154.72
676,31,77,Paneer Tikka,27/07/24,19:55:39,Cancelled,294.51
677,32,46,Thepla,02/03/24,12:06:42,Out for Delivery,137.26
678,32,46,Misal Pav,08/04/24,19:46:37,Pending,1739.62
679,35,126,Biryani,17/12/24,21:16:47,Cancelled,1277.57
680,40,135,Biryani,09/11/24,17:15:21,Cancelled,268.41
681,26,83,Gulab Jamun,03/10/24,20:14:35,Confirmed,364.24
682,15,89,Dal Baati Churma,09/04/24,16:06:59,Confirmed,1921.3
683,35,149,Thepla,05/10/24,16:35:40,Cancelled,1171.25
684,42,110,Thepla,30/04/24,17:22:01,Out for Delivery,216.82
685,35,149,Egg Curry,06/04/24,18:56:32,Delivered,535.9
686,8,48,Pav Bhaji,14/05/24,17:26:02,Pending,1181.38
687,18,99,Dal Baati Churma,03/09/24,17:43:04,Confirmed,1318.39
688,48,126,Mutton Curry,10/06/24,19:48:53,Cancelled,237.04
689,26,2,Chole Bhature,16/10/24,13:45:54,Delivered,502.53
690,31,79,Mango Lassi,11/03/24,18:00:29,Cancelled,1266.07
691,24,143,Vada Pav,28/10/24,14:29:33,Cancelled,1498.94
692,45,27,Pani Puri,21/07/24,13:55:48,Confirmed,704.34
693,16,124,Pav Bhaji,05/04/24,17:50:33,Pending,1381.54
694,4,125,Mysore Pak,01/06/24,21:14:48,Out for Delivery,334.74
695,23,112,Biryani,11/06/24,17:01:47,Delivered,188.16
696,9,83,Aloo Paratha,06/05/24,10:35:23,Out for Delivery,1422.18
697,29,30,Dosa,21/06/24,15:58:36,Delivered,537.46
698,26,44,Kheer,05/11/24,17:52:20,Out for Delivery,1742.42
699,16,11,Dhokla,29/10/24,21:25:26,Cancelled,809.74
700,29,127,Kheer,17/06/24,14:24:47,Out for Delivery,542.32
701,47,6,Dosa,12/05/24,15:08:27,Confirmed,1662.42
702,35,49,Rajma Chawal,12/05/24,11:18:12,Confirmed,1012.89
703,24,56,Mango Lassi,12/12/24,19:30:04,Confirmed,1718.53
704,29,80,Hyderabadi Biryani,09/12/24,16:00:55,Out for Delivery,710.25
705,21,113,Mango Lassi,29/04/24,14:28:03,Out for Delivery,1074.74
706,39,53,Gulab Jamun,06/05/24,20:03:00,Out for Delivery,434.7
707,21,15,Gulab Jamun,26/08/24,21:31:55,Pending,734.84
708,2,41,Samosa,08/11/24,20:03:31,Preparing,1857.92
709,11,24,Dal Makhani,20/10/24,18:33:33,Delivered,1723.73
710,29,80,Idli Sambar,21/09/24,18:21:20,Pending,397.37
711,40,149,Aloo Paratha,25/09/24,16:03:48,Delivered,877.24
712,23,64,Chole Bhature,16/03/24,16:04:44,Preparing,1721.75
713,22,120,Dal Baati Churma,28/07/24,19:10:24,Delivered,1767.95
714,48,56,Aloo Paratha,09/06/24,20:57:51,Cancelled,1873.74
715,16,28,Rajma Chawal,22/03/24,16:43:25,Cancelled,572.23
716,18,74,Aloo Paratha,19/10/24,14:20:59,Delivered,751.35
717,39,142,Mysore Pak,21/09/24,13:27:49,Delivered,1647.83
718,34,27,Kadhai Paneer,31/10/24,20:51:15,Cancelled,131.88
719,32,90,Misal Pav,07/09/24,15:20:57,Delivered,198.41
720,28,134,Hyderabadi Biryani,24/12/24,21:20:35,Preparing,1914.77
721,41,117,Thepla,13/10/24,15:54:44,Delivered,1247.7
722,4,39,Pani Puri,17/01/25,13:55:52,Out for Delivery,542.42
723,10,16,Pav Bhaji,28/05/24,19:23:51,Preparing,1398.48
724,12,148,Chole Bhature,11/11/24,19:03:48,Confirmed,1195.5
725,6,139,Kheer,06/03/24,17:59:47,Pending,474.25
726,14,105,Egg Curry,17/09/24,22:38:35,Pending,735.4
727,35,56,Pani Puri,29/08/24,10:45:26,Confirmed,1482.45
728,13,16,Fish Curry,29/09/24,13:12:55,Delivered,398.5
729,31,27,Paneer Tikka,14/02/24,20:49:31,Cancelled,1868.73
730,13,99,Baingan Bharta,21/06/24,13:14:50,Preparing,1459.72
731,28,13,Egg Curry,24/09/24,19:56:22,Preparing,554.53
732,24,88,Baingan Bharta,07/02/25,15:42:30,Delivered,1992.64
733,32,36,Veg Kolhapuri,24/08/24,17:37:10,Cancelled,243.41
734,2,54,Rajma Chawal,12/03/24,14:44:11,Pending,652.2
735,38,122,Dal Makhani,26/02/24,20:28:02,Preparing,955.54
736,46,148,Mutton Curry,10/08/24,12:43:30,Confirmed,496.9
737,45,21,Vada Pav,14/03/24,13:20:31,Pending,1544.59
738,4,107,Gulab Jamun,02/01/25,14:43:43,Confirmed,371.33
739,41,71,Paneer Tikka,30/06/24,17:08:02,Confirmed,146.04
740,11,150,Chole Bhature,06/06/24,12:19:40,Confirmed,1525.37
741,1,101,Vada Pav,11/12/24,15:57:05,Out for Delivery,1579.22
742,20,59,Bombay Sandwich,31/03/24,14:38:32,Pending,1837.65
743,7,75,Malpua,25/05/24,19:36:08,Preparing,786.01
744,40,78,Kadhai Paneer,16/12/24,17:25:50,Pending,1830.44
745,18,124,Pani Puri,31/12/24,14:21:55,Cancelled,1213.85
746,11,138,Dosa,12/03/24,15:14:25,Cancelled,585.95
747,6,141,Pani Puri,16/02/24,20:57:41,Confirmed,1608.19
748,41,68,Dal Makhani,09/12/24,18:49:00,Preparing,1824.46
749,13,127,Egg Curry,30/07/24,16:11:46,Pending,407.48
750,8,54,Samosa,05/02/25,15:04:54,Confirmed,799.55
751,22,103,Chilli Paneer,15/04/24,15:53:01,Preparing,1486.15
752,41,31,Butter Chicken,31/05/24,22:22:19,Pending,1176.01
753,4,94,Butter Chicken,02/12/24,12:12:13,Pending,800.97
754,33,143,Pav Bhaji,25/12/24,21:46:11,Preparing,1811.34
755,42,42,Baingan Bharta,28/03/24,10:24:21,Out for Delivery,1662.67
756,18,117,Hyderabadi Biryani,14/05/24,18:30:27,Out for Delivery,418.21
757,25,47,Aloo Paratha,09/12/24,10:02:21,Out for Delivery,899.13
758,4,17,Misal Pav,07/06/24,15:05:30,Cancelled,507.29
759,13,106,Hyderabadi Biryani,24/06/24,20:54:37,Cancelled,1968.67
760,45,52,Bombay Sandwich,29/11/24,13:01:53,Preparing,1567.4
761,40,94,Idli Sambar,20/10/24,14:14:36,Delivered,219.94
762,46,148,Chole Bhature,21/06/24,22:08:58,Cancelled,1382.47
763,24,92,Malpua,20/08/24,18:47:17,Confirmed,590.32
764,29,124,Samosa,11/04/24,16:33:29,Preparing,1644.76
765,45,64,Idli Sambar,15/07/24,15:35:49,Delivered,936.58
766,49,149,Pesarattu,03/04/24,16:00:58,Pending,1580.84
767,3,138,Gajar Ka Halwa,07/12/24,10:30:54,Cancelled,1515.3
768,8,110,Butter Chicken,24/05/24,22:58:42,Cancelled,1952.99
769,50,125,Mutton Curry,17/12/24,20:35:16,Preparing,1040.24
